total_trades,average_return,median_return,win_rate,std_return,trade_level_return_ratio,average_win,average_loss,expected_value,average_holding_period_days,average_holding_period_hours,average_holding_bars,trades_per_month,stop_loss_exit_rate,take_profit_exit_rate
21,-0.006516554248384475,-0.0079974723975736,0.3333333333333333,0.03168076217329758,-0.20569436469798738,0.02868501866360176,0.024117340704377595,-0.0065165542483844804,13.952380952380953,334.85714285714283,9.523809523809524,0.07340233118971061,0.0,0.09523809523809523
