agent,actual_cumulative_return,median_simulated_return,mean_simulated_return,std_simulated_return,actual_percentile,p_value,p_value_prominence,p_value_interpretation,lower_5pct,upper_95pct,number_of_trades,transaction_cost,execution_cost_model,simulation_count,research_grade,reproducible,seed_used,null_model,bh_adjusted_p_value
trend_pullback,0.5758853668586719,0.29840700808213316,0.42542902746843003,0.6388983049761567,66.16691654172914,0.33883058470764615,0.47001739476914806,no evidence,-0.36311803358824735,1.6104118939183434,109,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.7265533899716808
breakout_volume_momentum,0.41071692692231526,0.27182032883954466,0.35870723560064505,0.569624294824539,60.569715142428784,0.39480259870064965,0.40361999734577,no evidence,-0.37398920069939884,1.3980707124838778,97,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.7265533899716808
mean_reversion_vol_filter,-0.08305916439290768,0.008143888525863403,0.005680795568585149,0.04987017778643431,4.897551224387806,0.9515242378810594,0.021580144587755878,no evidence,-0.08160968282752502,0.08147310800988669,4,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.9515242378810594
trend_momentum_verification,1.5649145695761815,0.4703697552052586,0.6628565679872349,0.920945646052911,86.40679660169916,0.136431784107946,0.8650844415954554,no evidence,-0.4286853661319567,2.3829655610472296,87,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.7265533899716808
adx_trend_following,0.8656340820020126,1.0306654206145245,1.267882707568413,1.1975134133080072,43.52823588205897,0.5652173913043478,0.24778448371075615,no evidence,-0.2075102205236333,3.4619778188529926,113,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.888198757763975
uptrend_oversold_reversion,0.1533223026052543,0.08451225024759391,0.10551666697755496,0.2605525600327748,60.41979010494752,0.3963018490754623,0.4019739013186076,no evidence,-0.29023216056578915,0.5460169819333373,74,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.7265533899716808
volatility_squeeze_breakout,-0.13757705103303777,0.0791276524622641,0.09374205352543001,0.21778443080193607,13.893053473263366,0.8615692153923038,0.06470982714751744,no evidence,-0.2408584348346597,0.4692127977456881,21,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.9477261369315342
connors_rsi2_pullback,0.2985762308100086,0.07815335498406689,0.10399009462888578,0.25294477018469536,79.960019990005,0.20089955022488756,0.6970210355517413,no evidence,-0.2650988417710357,0.557791445559538,101,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.7265533899716808
donchian_trend_reentry,0.05817221412628894,0.4390553492610993,0.6123286313357463,0.7763290988053547,25.187406296851574,0.7486256871564217,0.12573527527276376,no evidence,-0.35910411763054173,2.067215005621792,95,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.9477261369315342
turn_of_month_seasonality,0.6339246754070503,0.15430783551258537,0.262472823277973,0.5495461838691144,80.45977011494253,0.19590204897551225,0.7079610216157541,no evidence,-0.4123366411899713,1.2549691231885685,210,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.7265533899716808
random,0.24993284110850367,1.0552328747959088,1.4375566015431291,1.582454677373019,18.990504747626186,0.8105947026486756,0.0911962387610742,no evidence,-0.2241284080539088,4.336941676464882,226,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.9477261369315342
