agent,actual_cumulative_return,median_simulated_return,mean_simulated_return,std_simulated_return,actual_percentile,RCSI,RCSI_z,simulation_count,bh_adjusted_p_value,research_grade
connors_rsi2_pullback,0.480088389220945,0.0674644200369786,0.0862130988790635,0.1980876228792943,96.40179910044976,0.3938752903418815,1.9883892017922362,2000,0.4012993503248375,False
uptrend_oversold_reversion,0.2020869749448886,0.0937706209524007,0.1085454330849218,0.2062961816625254,69.11544227886057,0.09354154185996678,0.45343321968503025,2000,0.8575712143928036,False
turn_of_month_seasonality,0.4505130815032114,0.3936103800288365,0.4501219213328343,0.4640653043907488,55.02248875562219,0.0003911601703771028,0.000842898977096855,2000,0.8575712143928036,False
breakout_volume_momentum,0.4170936669047768,0.4034792507781863,0.4558064110587151,0.4535625746076256,51.42428785607195,-0.03871274415393833,-0.08535259812260414,2000,0.8575712143928036,False
mean_reversion_vol_filter,-0.0250227207831863,0.0253209318212065,0.0286272776919004,0.1008088596143213,29.83508245877061,-0.053649998475086697,-0.5321952721253179,2000,0.8575712143928036,False
volatility_squeeze_breakout,0.1077922219920025,0.1667620171330671,0.1778251440871448,0.2372207047769544,40.379810094952525,-0.07003292209514231,-0.2952226373367806,2000,0.8575712143928036,False
trend_pullback,0.6138529153846686,0.707346962466602,0.7929215315357154,0.6117005651280278,43.47826086956522,-0.17906861615104686,-0.2927390072192726,2000,0.8575712143928036,False
trend_momentum_verification,0.9636119337237068,1.2603191409594876,1.4426834667749022,1.003586116841888,36.18190904547726,-0.47907153305119543,-0.4773596655150539,2000,0.8575712143928036,False
random,2.7897472821943503,2.8988119627946585,3.3221003844555055,2.1212435837411223,48.02598700649675,-0.5323531022611552,-0.2509627401310852,2000,0.8575712143928036,False
donchian_trend_reentry,0.2411116239238395,0.8486843755344773,0.9548050164806118,0.703738727214959,14.292853573213392,-0.7136933925567723,-1.0141453993603688,2000,0.8575712143928036,False
adx_trend_following,0.5560578658015527,1.1828165481364956,1.3450684196015046,0.9835677957874802,21.88905547226387,-0.7890105537999519,-0.8021923421844462,2000,0.8575712143928036,False
