total_trades,average_return,median_return,win_rate,std_return,trade_level_return_ratio,average_win,average_loss,expected_value,average_holding_period_days,average_holding_period_hours,average_holding_bars,trades_per_month,stop_loss_exit_rate,take_profit_exit_rate
103,0.003914840028877899,0.0054699028932701,0.6699029126213593,0.014172617518526135,0.27622561772802423,0.011532036489993609,0.011543588083386333,0.003914840028877901,3.679611650485437,88.31067961165049,2.6019417475728157,0.2806178392409595,0.21359223300970873,0.0
