agent,actual_cumulative_return,median_simulated_return,mean_simulated_return,std_simulated_return,actual_percentile,RCSI,RCSI_z,simulation_count,bh_adjusted_p_value,research_grade
trend_momentum_verification,1.6517030364785488,0.474509257455375,0.6645929219984169,0.9736314395544126,87.40629685157421,0.9871101144801319,1.0138437137279461,2000,0.7293020156588373,False
turn_of_month_seasonality,0.6339299065785915,0.1542922667651432,0.2624719169250109,0.5495449451315085,80.45977011494253,0.3714579896535806,0.6759374150274262,2000,0.7293020156588373,False
trend_pullback,0.64064898213577,0.3051434610917003,0.427635992720614,0.6470584991700357,69.6151924037981,0.21301298941515606,0.3292020577558011,2000,0.7293020156588373,False
connors_rsi2_pullback,0.2985736628791361,0.0781597863816745,0.1039885602241178,0.2529441440701679,79.960019990005,0.19458510265501833,0.7692809152404789,2000,0.7293020156588373,False
uptrend_oversold_reversion,0.1533124971753212,0.0845053343770644,0.1055158006048656,0.260551980819355,60.41979010494752,0.0477966965704556,0.18344399616594678,2000,0.7293020156588373,False
breakout_volume_momentum,0.4031936847023546,0.2613181556024985,0.3638734896105107,0.552037770531267,60.26986506746626,0.039320195091843924,0.07122736376172807,2000,0.7293020156588373,False
mean_reversion_vol_filter,-0.0830585962874792,0.0081437021183318,0.0056807956370976,0.0498701503496594,4.897551224387806,-0.0887393919245768,-1.7794089510937854,2000,0.9515242378810594,False
volatility_squeeze_breakout,-0.1375772130095933,0.0791282193820465,0.0937421252550559,0.2177846124998669,13.893053473263366,-0.2313193382646492,-1.0621473005343323,2000,0.9477261369315342,False
adx_trend_following,0.8653139794120724,1.0279196309713083,1.234852095876094,1.144810090587137,44.377811094452774,-0.36953811646402157,-0.3227942516426433,2000,0.874848290140644,False
donchian_trend_reentry,0.0909652268528011,0.4167587487030556,0.5646170811692912,0.7982453608042135,29.68515742128935,-0.4736518543164901,-0.5933662474897404,2000,0.9477261369315342,False
random,0.2499245116623083,1.0553770191537597,1.4375532237409006,1.5824678797379623,18.990504747626183,-1.1876287120785922,-0.7504915122038681,2000,0.9477261369315342,False
