agent,actual_cumulative_return,median_simulated_return,mean_simulated_return,std_simulated_return,actual_percentile,p_value,p_value_prominence,p_value_interpretation,lower_5pct,upper_95pct,number_of_trades,transaction_cost,execution_cost_model,simulation_count,research_grade,reproducible,seed_used,null_model,bh_adjusted_p_value
trend_pullback,0.6138529153846686,0.707346962466602,0.7929215315357154,0.6117005651280278,43.47826086956522,0.5657171414292853,0.2474006617839588,no evidence,-0.0477418473682572,1.9035423473817026,132,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.8575712143928036
breakout_volume_momentum,0.41709366690477684,0.4034792507781863,0.45580641105871517,0.45356257460762567,51.424287856071956,0.4862568715642179,0.3131342483678595,no evidence,-0.17242852809444517,1.2905173881491585,116,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.8575712143928036
mean_reversion_vol_filter,-0.025022720783186382,0.02532093182120658,0.028627277691900422,0.10080885961432139,29.83508245877061,0.7021489255372314,0.1535707643951127,no evidence,-0.13469070757658835,0.19699150541534996,16,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.8575712143928036
trend_momentum_verification,0.9636119337237067,1.2603191409594876,1.4426834667749022,1.003586116841888,36.18190904547726,0.638680659670165,0.19471623481383002,no evidence,0.16024445115525912,3.2541539405944477,99,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.8575712143928036
adx_trend_following,0.5560578658015527,1.1828165481364956,1.3450684196015046,0.9835677957874802,21.88905547226387,0.7816091954022989,0.10701033991238218,no evidence,0.08309948095732626,3.1848601548102726,136,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.8575712143928036
uptrend_oversold_reversion,0.20208697494488864,0.0937706209524007,0.10854543308492186,0.20629618166252545,69.11544227886057,0.30934532733633185,0.5095564396160934,no evidence,-0.20439711723411255,0.47363882149451275,78,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.8575712143928036
volatility_squeeze_breakout,0.10779222199200258,0.16676201713306715,0.17782514408714484,0.2372207047769544,40.379810094952525,0.5967016491754122,0.22424276184286115,no evidence,-0.19097808909445171,0.5893198987413593,30,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.8575712143928036
connors_rsi2_pullback,0.480088389220945,0.06746442003697865,0.08621309887906357,0.19808762287929438,96.40179910044976,0.03648175912043978,1.4379242285157554,strong evidence,-0.21150638614318776,0.43924494873258146,103,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.40129935032483754
donchian_trend_reentry,0.24111162392383953,0.8486843755344773,0.9548050164806118,0.703738727214959,14.292853573213392,0.8575712143928036,0.06672980512352476,no evidence,0.0063203919698069455,2.2687949407095167,103,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.8575712143928036
turn_of_month_seasonality,0.45051308150321145,0.3936103800288365,0.45012192133283435,0.4640653043907488,55.02248875562219,0.45027486256871563,0.3465222976571484,no evidence,-0.20123799323900202,1.2873159926107682,231,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.8575712143928036
random,2.7897472821943503,2.8988119627946585,3.3221003844555055,2.1212435837411223,48.02598700649675,0.52023988005997,0.28379635912567525,no evidence,0.7769842666823397,7.3496799276763936,312,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.8575712143928036
