agent,actual_cumulative_return,median_simulated_return,mean_simulated_return,std_simulated_return,actual_percentile,RCSI,RCSI_z,simulation_count,bh_adjusted_p_value,research_grade
connors_rsi2_pullback,0.4800865476270404,0.0674671066973288,0.086213132867119,0.1980877817240368,96.40179910044976,0.3938734147599214,1.9883781388830968,2000,0.4012993503248375,False
uptrend_oversold_reversion,0.2020821667788405,0.0937716622598779,0.1085455102479162,0.206296502126493,69.11544227886057,0.0935366565309243,0.4534088342107287,2000,0.8581820201010606,False
turn_of_month_seasonality,0.45051051998825,0.3936097024042849,0.4501226700008393,0.4640654890215903,55.02248875562219,0.0003878499874107044,0.000835765633485105,2000,0.8581820201010606,False
breakout_volume_momentum,0.4443710012133539,0.4266306488368178,0.4897269785014713,0.4573533811800643,51.97401299350325,-0.04535597728811741,-0.09917053017316677,2000,0.8581820201010606,False
mean_reversion_vol_filter,-0.0250233206937415,0.0253220286287248,0.0286273457603657,0.100808971995806,29.83508245877061,-0.053650666454107196,-0.5322013050221288,2000,0.8581820201010606,False
volatility_squeeze_breakout,0.1135555493672304,0.1670253865524366,0.1795247586905041,0.2372242877998093,41.52923538230884,-0.0659692093232737,-0.27808792234184854,2000,0.8581820201010606,False
trend_pullback,0.6054313407088587,0.7050686462515077,0.792896483152652,0.6105058600039378,42.87856071964018,-0.1874651424437933,-0.30706526296501746,2000,0.8581820201010606,False
trend_momentum_verification,0.8839417768017696,1.232960041539003,1.4101434284236751,1.0266203403141914,34.832583708145926,-0.5262016516219056,-0.5125572044100203,2000,0.8581820201010606,False
random,2.78974980174756,2.898853696198791,3.3220731995144246,2.1212475172154,48.02598700649675,-0.5323233977668647,-0.250948271451912,2000,0.8581820201010606,False
donchian_trend_reentry,0.1913594860024988,0.7981018740496593,0.9158623538829986,0.7078656278960348,13.193403298350823,-0.7245028678804999,-1.0235033872656247,2000,0.8685657171414293,False
adx_trend_following,0.5417504409424239,1.1741742567999294,1.344097749385895,0.9900705334703922,21.43928035982009,-0.8023473084434711,-0.8103940894302609,2000,0.8647176411794103,False
