total_trades,average_return,median_return,win_rate,std_return,trade_level_return_ratio,average_win,average_loss,expected_value,average_holding_period_days,average_holding_period_hours,average_holding_bars,trades_per_month,stop_loss_exit_rate,take_profit_exit_rate
30,0.00357241935978913,0.00517315284640375,0.5333333333333333,0.017660727867069244,0.2022804148661606,0.016925623828574814,0.011688385747394506,0.003572419359789131,18.266666666666666,438.4,12.733333333333333,0.0813691855284263,0.0,0.13333333333333333
