agent,skill_luck_verdict,evidence_label,confidence_label,final_classification,stability_classification,verdict_reason,cumulative_return,annualized_sharpe,trade_level_return_ratio,max_drawdown,RCSI,RCSI_z,p_value,adjusted_p_value,p_value_prominence,actual_percentile,number_of_trades,number_of_periods,transaction_cost,research_grade,artifact_run_id,signal_count,trades_per_month,average_holding_bars,average_holding_days,average_holding_hours,activity_status,activity_warning
trend_pullback,Random / Luck,Random / Luck,Low,random / luck,not available,"The result is statistically consistent with the null distribution. raw p=0.339; BH-adjusted p=0.727; percentile=66.2; RCSI_z=0.235. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",0.5758853668586734,0.27530440492195113,0.13430382994305654,-0.3100684940654611,0.1504563393902419,0.2354934082911001,0.3388305847076461,0.7265533899716808,0.47001739476914817,66.16691654172914,109,6490,0.00047,False,run_20260402T224112Z_pid45834,111.0,0.3590570887445887,10.30275229357798,15.1651376146789,363.9633027522936,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
breakout_volume_momentum,Random / Luck,Random / Luck,Low,random / luck,not available,"The result is statistically consistent with the null distribution. raw p=0.395; BH-adjusted p=0.727; percentile=60.6; RCSI_z=0.091. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",0.4107169269223139,0.22612839877794405,0.12535819026848088,-0.15333954239082803,0.0520096913216702,0.0913052546989603,0.3948025987006496,0.7265533899716808,0.4036199973457701,60.569715142428784,97,6490,0.00047,False,run_20260402T224112Z_pid45834,97.0,0.3295131138392857,9.09278350515464,13.329896907216495,319.91752577319585,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
mean_reversion_vol_filter,Negative Skill,Negative Skill,Low,negative skill,not available,"The result is worse than the random null on all three metrics. raw p=0.952; BH-adjusted p=0.952; percentile=4.9; RCSI_z=-1.779. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",-0.0830591643929075,-0.164623154821399,-0.3661035281373197,-0.10896653869224993,-0.0887399599614927,-1.7794193624397256,0.9515242378810594,0.9515242378810594,0.021580144587755878,4.897551224387806,4,6490,0.00047,False,run_20260402T224112Z_pid45834,4.0,0.0545719408337068,3.5,5.5,132.0,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
trend_momentum_verification,Weak Skill,Weak Skill,Moderate,weak skill,not available,"There is some evidence of edge, but it remains modest. raw p=0.136; BH-adjusted p=0.727; percentile=86.4; RCSI_z=0.979. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",1.5649145695761781,0.5095756524577599,0.27341815792857127,-0.17286550188866445,0.9020580015889468,0.9794910323482012,0.136431784107946,0.7265533899716808,0.8650844415954554,86.40679660169916,87,6490,0.00047,False,run_20260402T224112Z_pid45834,87.0,0.2837615195027861,19.735632183908045,28.75862068965517,690.2068965517242,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
adx_trend_following,Random / Luck,Random / Luck,Low,random / luck,not available,"The result is statistically consistent with the null distribution. raw p=0.565; BH-adjusted p=0.888; percentile=43.5; RCSI_z=-0.336. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",0.8656340820020132,0.35037801227289694,0.17798361933302242,-0.14798898543522288,-0.4022486255664003,-0.3359032317268413,0.5652173913043478,0.888198757763975,0.24778448371075615,43.52823588205897,113,6490,0.00047,False,run_20260402T224112Z_pid45834,113.0,0.4163967917675545,15.132743362831858,21.79646017699115,523.1150442477876,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
uptrend_oversold_reversion,Random / Luck,Random / Luck,Low,random / luck,not available,"The result is statistically consistent with the null distribution. raw p=0.396; BH-adjusted p=0.727; percentile=60.4; RCSI_z=0.183. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",0.15332230260525637,0.14895159793874035,0.09011820000261281,-0.2076212550020925,0.0478056356276994,0.183477896443182,0.3963018490754623,0.7265533899716808,0.4019739013186076,60.41979010494752,74,6490,0.00047,False,run_20260402T224112Z_pid45834,75.0,0.2767045454545454,3.9054054054054057,5.716216216216216,137.1891891891892,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
volatility_squeeze_breakout,Negative Skill,Negative Skill,Low,negative skill,not available,"The result is worse than the random null on all three metrics. raw p=0.862; BH-adjusted p=0.948; percentile=13.9; RCSI_z=-1.062. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",-0.13757705103303774,-0.18373373270206703,-0.20569436469798738,-0.19024314922900776,-0.2313191045584677,-1.062147113577833,0.8615692153923038,0.9477261369315342,0.06470982714751744,13.893053473263366,21,6490,0.00047,False,run_20260402T224112Z_pid45834,21.0,0.0734023311897106,9.523809523809524,13.952380952380953,334.85714285714283,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
connors_rsi2_pullback,Random / Luck,Random / Luck,Low,random / luck,not available,"The result is statistically consistent with the null distribution. raw p=0.201; BH-adjusted p=0.727; percentile=80.0; RCSI_z=0.769. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",0.29857623081000995,0.2404903156587161,0.13610212422409929,-0.15214527599433236,0.1945861361811229,0.7692830970137866,0.2008995502248875,0.7265533899716808,0.6970210355517414,79.960019990005,101,6490,0.00047,False,run_20260402T224112Z_pid45834,102.0,0.36829849047562,2.5445544554455446,3.702970297029703,88.87128712871286,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
donchian_trend_reentry,Negative Skill,Negative Skill,Low,negative skill,not available,"The result is worse than the random null on all three metrics. raw p=0.749; BH-adjusted p=0.948; percentile=25.2; RCSI_z=-0.714. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",0.05817221412628748,0.06638479808533912,0.034326405925579596,-0.1559813796794952,-0.5541564172094574,-0.713816367391374,0.7486256871564217,0.9477261369315342,0.12573527527276376,25.187406296851577,95,6490,0.00047,False,run_20260402T224112Z_pid45834,95.0,0.3148821191331808,13.789473684210526,20.05263157894737,481.2631578947368,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
turn_of_month_seasonality,Weak Skill,Weak Skill,Moderate,weak skill,not available,"There is some evidence of edge, but it remains modest. raw p=0.196; BH-adjusted p=0.727; percentile=80.5; RCSI_z=0.676. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",0.6339246754070518,0.32651793371495075,0.11214021344765017,-0.1698695518132468,0.3714518521290773,0.6759247230393763,0.1959020489755122,0.7265533899716808,0.7079610216157542,80.45977011494253,210,6490,0.00047,False,run_20260402T224112Z_pid45834,210.0,0.6819454817027633,4.495238095238095,6.433333333333334,154.4,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
